SEX,Survival,pop.size,pop.size.prev,Fhat3,MatFhat3,Density
2,1,567,447,-0.0186167,0.024546,Medium
1,1,567,447,-0.0013815,-0.0065419,Medium
1,1,567,447,0.00509015,-0.0065419,Medium
1,1,567,447,-0.023028,-0.0175539,Medium
1,1,567,447,-0.0275648,-0.00380645,Medium
2,1,567,447,-0.00344631,-0.00380645,Medium
2,1,567,447,-0.0402227,-0.00380645,Medium
2,1,567,447,0.00392324,-0.0424486,Medium
1,1,567,447,-0.041785,-0.0185132,Medium
1,0,567,447,0.0297578,-0.0168279,Medium
2,1,567,447,-0.0158224,-0.0221249,Medium
2,1,567,447,-0.0131294,-0.0346728,Medium
1,1,567,447,-0.024283,-0.0346728,Medium
1,1,567,447,0.041888,0.00427019,Medium
1,1,567,447,-0.0190787,0.00488724,Medium
1,1,567,447,-0.0183607,-0.00508064,Medium
1,1,567,447,0.0448465,-0.00508064,Medium
2,1,567,447,-0.0209949,0.00940437,Medium
2,1,567,447,-0.0128655,-0.00409303,Medium
1,1,567,447,-0.021904,-0.0285054,Medium
1,1,567,447,-0.0179709,-0.0285054,Medium
1,1,567,447,0.0136922,-0.0285054,Medium
1,1,567,447,0.0223415,-0.0285054,Medium
1,1,567,447,-0.0176172,0.0107203,Medium
2,1,567,447,-0.00218283,-0.0351052,Medium
2,1,567,447,-0.00654281,-0.0351052,Medium
1,1,567,447,-0.0187332,-0.0138914,Medium
1,1,567,447,0.0413015,-0.0138914,Medium
1,0,567,447,-0.0446396,-0.0248524,Medium
1,1,567,447,0.0161154,-0.0435211,Medium
2,1,567,447,0.00533199,-0.00537301,Medium
1,1,567,447,-0.0338564,0.0150026,Medium
1,1,567,447,-0.0129987,0.0150026,Medium
1,1,567,447,-0.0123377,0.0150026,Medium
2,1,567,447,0.000327378,-0.00441283,Medium
2,1,567,447,9.85E-05,-0.00176468,Medium
2,1,567,447,0.010668,-0.00176468,Medium
1,1,567,447,0.0123664,-0.00176468,Medium
1,0,567,447,-0.0149622,-0.0221407,Medium
1,1,567,447,-0.0129099,0.0256569,Medium
1,1,567,447,0.0215104,0.000164651,Medium
1,1,567,447,-0.0327613,-0.00719734,Medium
2,NA,567,447,0.0066061,-0.00719734,Medium
1,1,567,447,-0.0130308,0.00804569,Medium
1,1,567,447,0.00344078,0.00804569,Medium
2,1,567,447,0.0120386,-0.00452252,Medium
1,1,567,447,0.00512565,-0.0445339,Medium
2,1,567,447,-0.0030286,-0.0445339,Medium
1,1,567,447,0.0122154,-0.0445339,Medium
1,1,567,447,-0.0303375,-0.0445339,Medium
1,1,567,447,0.0349297,0.0297578,Medium
1,1,567,447,-0.016638,-0.0189787,Medium
1,1,567,447,-0.0027901,-0.0189787,Medium
1,1,567,447,-0.0119274,0.0229202,Medium
2,1,567,447,0.010962,0.0229202,Medium
1,1,567,447,0.0184886,0.0229202,Medium
2,1,567,447,0.02814,0.0229202,Medium
1,0,567,447,0.0299821,-0.0174209,Medium
1,1,567,447,-0.0334111,-0.0100964,Medium
2,1,567,447,-0.00401308,-0.0194769,Medium
1,1,567,447,-0.00885111,-0.0241541,Medium
2,0,567,447,-0.015725,-0.0185378,Medium
1,1,567,447,0.0109285,-0.0185378,Medium
1,1,567,447,-0.0157482,-0.0185378,Medium
1,1,567,447,0.0203355,-0.0170521,Medium
1,1,567,447,0.00845233,-0.0116791,Medium
1,1,567,447,-0.0442345,-0.0187849,Medium
1,1,567,447,-0.0183992,-0.00302333,Medium
1,0,567,447,-0.0210128,-0.00302333,Medium
2,1,567,447,-0.0232589,-0.0388923,Medium
2,1,567,447,-0.0323489,-0.0388923,Medium
1,1,567,447,-0.0183036,0.0113288,Medium
1,1,567,447,-0.017804,-0.0329637,Medium
1,1,567,447,-0.02298,-0.0329637,Medium
1,1,567,447,0.0333449,0.0213644,Medium
1,1,567,447,0.029233,-0.0132288,Medium
2,1,567,447,0.0345786,-0.0132288,Medium
2,1,567,447,-0.0365612,-0.0125899,Medium
1,0,567,447,-0.0153659,0.00326406,Medium
1,1,567,447,0.0322605,0.0245727,Medium
1,1,567,447,-0.0391458,0.0245727,Medium
1,1,567,447,-0.0146859,-0.0210904,Medium
1,1,567,447,-0.00192179,-0.0210904,Medium
1,1,567,447,0.00817767,-0.0210904,Medium
2,0,567,447,-0.0153009,-0.0210904,Medium
1,1,567,447,0.0114744,-0.0210904,Medium
1,1,567,447,0.0026248,0.0173532,Medium
1,1,567,447,0.02259,-0.00986658,Medium
1,1,567,447,-0.0156479,-0.00986658,Medium
1,1,567,447,-0.0113368,-0.00603254,Medium
2,1,567,447,-0.0300669,-0.00603254,Medium
2,1,567,447,-0.0203715,0.0299821,Medium
2,1,567,447,-0.0161712,0.0420091,Medium
1,1,567,447,-0.0490523,-0.024045,Medium
1,1,567,447,-0.0123061,-0.024045,Medium
1,1,567,447,0.00504083,0.0290182,Medium
1,1,567,447,0.0116686,0.0290182,Medium
2,1,567,447,-0.017748,-0.0248841,Medium
1,1,567,447,0.00740333,0.0068709,Medium
1,1,567,447,0.00122944,0.0068709,Medium
2,1,567,447,0.0189858,0.0068709,Medium
1,1,567,447,-0.0244466,0.0068709,Medium
1,1,567,447,0.00213941,0.00958511,Medium
1,1,567,447,-0.0194211,0.00958511,Medium
1,0,567,447,-0.00407594,0.00958511,Medium
1,1,567,447,-0.036131,0.00958511,Medium
1,1,567,447,-0.00536259,-0.0052504,Medium
1,0,567,447,-0.0193239,-0.0052504,Medium
1,1,567,447,-0.00168195,-0.0376297,Medium
1,1,567,447,-0.0178345,-0.00909043,Medium
2,1,567,447,0.0400225,-0.00909043,Medium
1,1,567,447,0.0331799,-0.0206345,Medium
1,1,567,447,-0.0350136,-0.0206345,Medium
1,0,567,447,-0.000164561,-0.024283,Medium
1,1,567,447,-0.00937755,-0.024283,Medium
2,0,567,447,-0.0337501,-0.024283,Medium
1,1,567,447,0.0264104,-0.024283,Medium
2,1,567,447,0.011699,-0.0287033,Medium
1,0,567,447,-0.00971016,-0.0287033,Medium
1,1,567,447,-0.0133651,-0.0287033,Medium
1,1,567,447,-0.0283886,-0.0245872,Medium
2,1,567,447,-0.00278093,-0.0245872,Medium
1,1,567,447,-0.00761413,-0.0245872,Medium
2,1,567,447,-0.0355559,-0.0245872,Medium
2,1,567,447,-0.0209299,0.00290997,Medium
2,1,567,447,-0.0162362,0.00290997,Medium
1,1,567,447,0.0108448,0.00290997,Medium
2,1,567,447,-0.0333686,0.00290997,Medium
2,1,567,447,-0.0252512,0.00290997,Medium
1,1,567,447,-0.0118927,0.00290997,Medium
1,1,567,447,-0.0233382,-0.0118826,Medium
2,1,567,447,-0.0284447,0.00883565,Medium
2,0,567,447,-0.00650808,0.00344078,Medium
2,1,567,447,0.00436531,-0.0119274,Medium
1,1,567,447,0.0291988,-0.0119274,Medium
2,1,567,447,0.000534295,-0.0119274,Medium
2,0,567,447,0.043119,0.0124036,Medium
1,1,567,447,-0.0168962,-0.0139712,Medium
1,1,567,447,-0.0353426,-0.0179709,Medium
1,1,567,447,-0.0260488,-0.0149622,Medium
2,1,567,447,-0.00312394,-0.0149622,Medium
1,1,567,447,-0.0223413,-0.0149622,Medium
2,1,567,447,-0.0150292,-0.0149832,Medium
1,1,567,447,-0.024301,-0.0013815,Medium
1,1,567,447,-0.037413,-0.0013815,Medium
1,0,567,447,0.00104445,-0.00845951,Medium
1,0,567,447,-0.0345893,-0.00845951,Medium
1,1,567,447,-0.0421952,-0.0253554,Medium
1,0,567,447,0.0030558,-0.0253554,Medium
1,0,567,447,-0.0132011,-0.0253554,Medium
1,1,567,447,0.0304432,-0.0246147,Medium
2,0,567,447,0.00296055,-0.0246147,Medium
1,1,567,447,-0.0028834,-0.0246147,Medium
2,1,567,447,-0.0278679,-0.0133831,Medium
1,1,567,447,0.000738019,-0.0129099,Medium
2,0,567,447,-0.0159916,0.00512565,Medium
1,1,567,447,0.0045062,0.00512565,Medium
1,0,567,447,-0.0163797,0.00654027,Medium
2,1,567,447,-0.0366225,0.00654027,Medium
1,1,567,447,-0.0432973,-0.00957748,Medium
2,1,567,447,-0.0073361,-0.00957748,Medium
1,1,567,447,-0.0146677,-0.00957748,Medium
1,1,567,447,0.0234009,0.0215104,Medium
2,1,567,447,-0.0157166,0.0215104,Medium
1,1,567,447,0.0114735,0.0215104,Medium
1,1,567,447,0.000367963,0.0215104,Medium
2,1,567,447,-0.0353828,0.0215104,Medium
1,0,567,447,0.00202084,-0.0130308,Medium
2,0,567,447,0.00430867,-0.0130308,Medium
1,1,567,447,0.0187639,-0.0130308,Medium
2,1,567,447,-0.0162159,-0.0327613,Medium
1,1,567,447,-0.0042313,-0.0327613,Medium
1,1,567,447,-0.0303701,-0.0327613,Medium
1,1,567,447,0.0195158,-0.0327613,Medium
1,1,567,447,-0.000700668,-0.0183992,Medium
1,1,567,447,-0.0202121,-0.0183992,Medium
2,1,567,447,0.0322122,-0.0183992,Medium
2,1,567,447,-0.0166088,-0.0123061,Medium
1,1,567,447,-0.0187473,-0.0123061,Medium
1,1,567,447,-0.0211708,-0.0123061,Medium
2,0,567,447,0.0161191,-0.02298,Medium
1,1,567,447,-0.018568,0.0108448,Medium
2,1,567,447,-0.0411825,0.0108448,Medium
1,1,567,447,-0.00472758,0.0108448,Medium
2,0,567,447,0.233539,0.0108448,Medium
1,1,567,447,-0.0237794,0.00509015,Medium
1,1,567,447,-0.0303037,0.0116686,Medium
1,1,567,447,0.0190049,-0.00755827,Medium
1,1,567,447,0.00837489,-0.00755827,Medium
1,1,567,447,-0.0402059,-0.00755827,Medium
1,1,567,447,-0.0183032,-0.0446396,Medium
1,1,567,447,0.00487464,0.00122944,Medium
1,0,567,447,0.0201502,-0.00885111,Medium
2,0,567,447,2.31E-05,-0.0334529,Medium
1,0,567,447,-0.0166786,-0.0334529,Medium
2,0,567,447,0.00789077,-0.0334111,Medium
1,0,567,447,-0.0093707,-0.0334111,Medium
1,1,567,447,-0.00763617,-0.0334111,Medium
1,1,567,447,-0.0113689,-0.0334111,Medium
1,1,567,447,0.000103342,-0.0334111,Medium
1,1,567,447,-0.013541,-0.0334111,Medium
2,1,567,447,0.00286223,-0.0123377,Medium
1,1,567,447,-0.0145236,-0.0123377,Medium
1,1,567,447,-0.00782839,-0.0123377,Medium
2,1,567,447,-0.0392604,-0.021904,Medium
2,0,567,447,-0.0315843,0.0333449,Medium
1,1,567,447,0.00939192,0.0413015,Medium
2,1,567,447,-0.0135767,0.0448465,Medium
1,1,567,447,0.00593796,0.0448465,Medium
2,1,567,447,0.0164811,-0.041785,Medium
1,0,567,447,-0.0254769,-0.041785,Medium
1,1,567,447,-0.0195883,-0.041785,Medium
1,1,567,447,0.00720069,0.00337257,Medium
2,1,567,447,-0.00785018,-0.0095729,Medium
1,1,567,447,0.0517697,0.0263476,Medium
1,1,567,447,-0.00532306,0.0290397,Medium
1,1,567,447,-0.00398424,0.0290397,Medium
2,1,567,447,-0.0402875,-0.0270552,Medium
1,1,567,447,-0.0107245,-0.0270552,Medium
2,NA,567,447,0.0123683,-0.036066,Medium
1,0,567,447,0.0992416,-0.0285875,Medium
2,1,567,447,-0.00481346,-0.0285875,Medium
1,1,567,447,0.00255045,-0.0318351,Medium
2,0,567,447,-0.00869663,-0.0318351,Medium
1,1,567,447,0.00482334,0.0322605,Medium
2,1,567,447,0.00488123,0.0322605,Medium
1,1,567,447,-0.0140923,0.0322605,Medium
1,1,567,447,0.00677413,0.0122154,Medium
1,1,567,447,-0.00320401,0.0122154,Medium
2,1,567,447,0.0146077,0.0122154,Medium
1,1,567,447,0.00752904,0.0161154,Medium
1,1,567,447,0.00976651,0.00738478,Medium
1,0,567,447,0.00594932,0.0203355,Medium
1,NA,567,447,-0.0304385,0.00564231,Medium
1,1,567,447,0.00125301,0.00564231,Medium
2,1,567,447,0.027651,-0.0346903,Medium
1,1,567,447,-0.00467688,-0.0346903,Medium
2,1,567,447,0.0590284,-0.0346903,Medium
1,1,567,447,-0.0106921,-0.023028,Medium
2,1,567,447,-0.00327415,-0.023028,Medium
1,1,567,447,-0.00175966,-0.00490625,Medium
1,1,567,447,0.0159468,-0.0379984,Medium
1,0,567,447,0.106564,-0.0379984,Medium
1,0,567,447,0.0091933,0.0109285,Medium
2,1,567,447,-0.00722859,0.0109285,Medium
2,1,567,447,0.0268758,0.0109285,Medium
1,1,567,447,-0.0105285,-0.017804,Medium
1,1,567,447,-0.00791414,-0.017804,Medium
2,0,567,447,-0.0203513,-0.017804,Medium
2,1,567,447,-0.00325834,0.0155828,Medium
1,1,567,447,0.0121423,0.0155828,Medium
1,1,567,447,0.034388,0.0155828,Medium
1,0,567,447,0.0251261,-0.00536259,Medium
2,0,567,447,0.0227337,-0.00536259,Medium
2,1,567,447,-0.00794592,-0.013541,Medium
2,1,567,447,0.0519227,-0.0194211,Medium
2,0,567,447,0.0240755,-0.0194211,Medium
1,1,567,447,0.0333917,-0.00937755,Medium
1,1,567,447,-0.0202997,-0.00937755,Medium
1,0,567,447,-0.0616618,-0.0176172,Medium
1,1,567,447,-0.0439344,0.00845233,Medium
1,1,567,447,-0.0206453,0.041888,Medium
2,1,567,447,-0.0122869,0.0045062,Medium
2,1,567,447,-0.0084611,0.0045062,Medium
2,1,567,447,-0.0275983,0.0045062,Medium
1,0,567,447,-0.0127033,0.0045062,Medium
1,1,567,447,0.00294111,-0.0129987,Medium
1,1,567,447,-0.0484138,-0.0129987,Medium
1,1,567,447,-0.00117245,0.0184886,Medium
1,1,567,447,-0.00363785,0.0184886,Medium
1,1,567,447,-0.0298248,0.0123664,Medium
2,1,567,447,0.00253087,0.0123664,Medium
1,0,567,447,0.015148,0.0331799,Medium
1,1,567,447,0.00672584,0.0331799,Medium
1,1,567,447,0.00353623,-0.0277583,Medium
1,1,567,447,-0.0100863,-0.0277583,Medium
2,0,567,447,0.00229751,-0.0156479,Medium
1,1,567,447,-0.001761,-0.0196283,Medium
1,1,567,447,0.012044,0.0114735,Medium
1,1,567,447,-0.00402613,0.0114735,Medium
1,1,567,447,0.0144516,0.0114735,Medium
2,1,567,447,-0.0134,0.0114735,Medium
1,0,567,447,-0.00365654,0.0269187,Medium
1,1,567,447,-0.0140148,-0.0146964,Medium
2,1,567,447,0.0108192,-0.0172935,Medium
2,1,567,447,0.0368808,-0.0172935,Medium
1,1,567,447,-0.019922,-0.00752943,Medium
1,0,567,447,0.027949,-0.00752943,Medium
1,1,567,447,-0.042823,-0.0260488,Medium
1,1,567,447,0.00381221,-0.0260488,Medium
1,0,567,447,-0.00692237,-0.00670889,Medium
1,1,567,447,-0.00672276,-0.00355306,Medium
1,1,567,447,-0.0250727,0.00237359,Medium
1,1,567,447,0.0391579,0.00237359,Medium
1,0,567,447,-0.0338875,0.00237359,Medium
1,1,567,447,-0.0188008,-0.0155773,Medium
1,1,567,447,0.0453168,-0.0155773,Medium
2,0,567,447,0.00621913,-0.0199864,Medium
2,1,567,447,-0.00126176,-0.0199864,Medium
2,1,567,447,-0.018476,-0.0406533,Medium
1,1,567,447,-0.0226653,-0.0406533,Medium
1,1,567,447,0.02744,0.000922862,Medium
2,1,567,447,-0.0184817,0.000922862,Medium
1,1,567,447,0.0211501,0.000922862,Medium
2,1,567,447,-0.00434482,-0.00467241,Medium
2,1,567,447,0.0145131,-0.00467241,Medium
2,1,567,447,-0.0104819,-0.00109023,Medium
2,0,567,447,0.00784895,-0.00109023,Medium
1,0,567,447,-0.0327821,-0.00905184,Medium
1,1,567,447,-0.0262776,-0.0103979,Medium
2,1,567,447,-0.0258474,-0.0103979,Medium
1,1,567,447,0.0123808,-0.0103979,Medium
1,1,567,447,-0.0230226,-0.0256683,Medium
2,0,567,447,0.0194114,0.0114774,Medium
1,1,567,447,-0.0236169,0.0114774,Medium
1,1,567,447,-0.0238864,-0.0142776,Medium
1,1,567,447,0.00447298,-0.00181751,Medium
1,1,567,447,0.00457911,0.000188545,Medium
2,0,567,447,-0.0305741,-0.0391458,Medium
1,1,567,447,0.0116365,-0.0183036,Medium
2,0,567,447,0.014485,-0.016638,Medium
2,1,567,447,0.00631689,-0.0432973,Medium
2,0,567,447,-0.0292651,0.0898834,Medium
2,1,567,447,-0.0110099,-0.0211708,Medium
1,1,567,447,0.0341559,0.0114744,Medium
2,1,567,447,-0.0133646,-0.0283886,Medium
1,0,567,447,0.00561339,-0.0283886,Medium
1,1,567,447,0.0412486,-0.036131,Medium
2,1,567,447,-0.0156412,-0.0442345,Medium
2,1,567,447,-0.0151784,-0.0168962,Medium
2,0,567,447,0.0130379,-0.00472758,Medium
1,1,567,447,0.00485682,-0.0146677,Medium
2,0,567,447,-0.0170974,0.029233,Medium
1,0,567,447,-0.0195036,0.00740333,Medium
2,1,567,447,-0.0388662,0.00740333,Medium
2,1,567,447,-0.0436484,-0.0490523,Medium
2,1,567,447,0.0210731,-0.0338564,Medium
1,1,567,447,0.0383722,-0.0338564,Medium
1,1,567,447,0.0145366,0.00125301,Medium
1,1,567,447,-0.00967994,-0.0183607,Medium
2,0,567,447,-0.0288919,-0.0027901,Medium
1,1,567,447,-0.00117584,-0.00402613,Medium
2,1,567,447,0.0140981,-0.00782839,Medium
1,1,567,447,-0.00720477,-0.0303701,Medium
1,1,567,447,-0.00154677,-0.0303701,Medium
2,1,567,447,-0.00225499,-0.0350136,Medium
1,1,567,447,-0.0146236,-0.0126274,Medium
1,1,567,447,-0.000333167,-0.0126274,Medium
2,1,567,447,0.0178228,0.000367963,Medium
1,0,567,447,0.00637644,0.000367963,Medium
2,1,567,447,-0.0072621,-0.00398424,Medium
2,1,567,447,-0.0261141,-0.018568,Medium
1,0,567,447,-0.0441866,-0.0233382,Medium
2,0,567,447,-0.037692,-0.0195883,Medium
2,0,567,447,0.0251141,0.0304432,Medium
1,1,567,447,0.0206264,-0.0113689,Medium
1,0,567,447,0.0687358,-0.000465745,Medium
2,0,567,447,-0.0344933,-0.0178128,Medium
1,1,567,447,-0.0133606,-0.0149567,Medium
1,1,567,447,-0.0108099,-0.015465,Medium
2,1,567,447,-0.0273998,-0.0384876,Medium
1,1,575,357,-0.0169987,-0.0254004,Medium
1,1,575,357,-0.00381165,-0.0254004,Medium
2,1,575,357,0.015018,-0.0430078,Medium
1,1,575,357,-0.00882678,-0.0430078,Medium
1,1,575,357,0.0191145,-0.0149599,Medium
2,1,575,357,-0.00658843,-0.0149599,Medium
1,1,575,357,-0.0325757,-0.00476325,Medium
1,1,575,357,-0.0142433,-0.0156891,Medium
1,1,575,357,0.0464599,-0.0156891,Medium
1,1,575,357,-0.0203552,0.00590111,Medium
2,1,575,357,-0.00549473,0.00707531,Medium
2,0,575,357,0.00375732,-0.00517555,Medium
1,1,575,357,-0.0422779,-0.00910843,Medium
2,1,575,357,-0.0228884,0.0230195,Medium
1,1,575,357,0.00105423,0.023161,Medium
1,1,575,357,0.00127465,0.023161,Medium
1,1,575,357,0.0136473,-0.00933612,Medium
1,1,575,357,-0.0168895,-0.0307197,Medium
1,1,575,357,-0.00285481,-0.0316322,Medium
2,1,575,357,0.0122853,-0.0298745,Medium
2,1,575,357,0.0189211,-0.0298745,Medium
1,1,575,357,0.00298122,-0.00112828,Medium
1,1,575,357,-0.0238475,-0.00112828,Medium
1,1,575,357,0.0232259,-0.00112828,Medium
1,1,575,357,-0.0169381,-0.0194843,Medium
1,0,575,357,0.0431248,-0.0679467,Medium
1,1,575,357,-0.0171053,-0.0679467,Medium
1,1,575,357,-0.0324795,-0.0156984,Medium
1,1,575,357,0.0308941,-0.0205386,Medium
1,1,575,357,-0.0193991,-0.0420903,Medium
1,1,575,357,-0.0336857,-0.00298911,Medium
2,1,575,357,-0.0197817,-0.00298911,Medium
1,1,575,357,-0.0144918,-0.00298911,Medium
1,1,575,357,-0.013717,0.0142519,Medium
2,1,575,357,0.00732147,0.0142519,Medium
1,1,575,357,-0.0102402,0.0193951,Medium
1,1,575,357,-0.0161527,-0.0227945,Medium
2,1,575,357,0.0268162,-0.0227945,Medium
1,1,575,357,-0.0367469,-0.0586165,Medium
1,1,575,357,-0.0205868,-0.0586165,Medium
1,1,575,357,-0.00605648,-0.0153665,Medium
2,1,575,357,-0.0323939,-0.0153665,Medium
1,1,575,357,-0.00469445,0.00481593,Medium
2,0,575,357,0.0122335,-0.00971986,Medium
1,1,575,357,0.0150971,-0.00971986,Medium
2,1,575,357,-0.0266288,-0.00971986,Medium
2,1,575,357,0.0697502,-0.00584356,Medium
1,1,575,357,-0.027793,-0.00584356,Medium
1,1,575,357,0.0373364,-0.00218145,Medium
2,1,575,357,-0.00735312,0.0204674,Medium
1,1,575,357,0.018656,0.0204674,Medium
1,1,575,357,-0.00651364,0.0204674,Medium
1,1,575,357,0.0340076,0.00563373,Medium
1,1,575,357,0.0285353,0.00563373,Medium
1,1,575,357,-0.0291456,0.00563373,Medium
1,0,575,357,0.0336029,0.00140208,Medium
1,1,575,357,0.00125462,-0.017113,Medium
1,1,575,357,-0.0189965,-0.0180991,Medium
1,1,575,357,0.00597067,-0.0115608,Medium
1,1,575,357,-0.0437647,-0.0115608,Medium
1,1,575,357,0.0147903,-0.045707,Medium
1,1,575,357,-0.00640902,-0.045707,Medium
1,1,575,357,-0.00450171,-0.0196544,Medium
2,0,575,357,0.0386944,-0.0196544,Medium
1,1,575,357,0.0129887,-0.0196544,Medium
1,NA,575,357,-0.0443268,-0.0275858,Medium
2,1,575,357,-0.00964676,0.0365382,Medium
1,1,575,357,0.0157588,0.0365382,Medium
2,1,575,357,-0.00995659,0.0365382,Medium
2,1,575,357,-0.0182608,0.0365382,Medium
2,NA,575,357,0.00864976,0.0566218,Medium
1,1,575,357,-0.0237038,0.0566218,Medium
2,1,575,357,0.00387034,-0.0427533,Medium
1,1,575,357,-0.026606,-0.0474636,Medium
2,0,575,357,-0.0285861,-0.0300859,Medium
1,1,575,357,-0.000918347,-0.0300859,Medium
1,1,575,357,0.000182647,-0.0170812,Medium
1,1,575,357,0.000887011,-0.00115031,Medium
2,1,575,357,-0.0128756,-0.0203743,Medium
1,1,575,357,-0.0386274,-0.0203743,Medium
2,0,575,357,-0.00816625,0.02911,Medium
1,1,575,357,-0.0229408,0.02911,Medium
2,1,575,357,0.00260314,0.02911,Medium
1,1,575,357,0.00735729,0.02911,Medium
1,0,575,357,-0.00581153,0.02911,Medium
2,1,575,357,0.0167186,0.0444078,Medium
1,1,575,357,-0.0367599,0.0444078,Medium
2,1,575,357,-0.0461168,-0.0258393,Medium
1,1,575,357,0.00294973,-0.0258393,Medium
1,1,575,357,-0.00914648,0.00420851,Medium
2,1,575,357,-0.00133707,-0.0166915,Medium
1,1,575,357,0.0150026,-0.0166915,Medium
1,1,575,357,0.0400535,-0.0166915,Medium
1,1,575,357,-0.0199272,0.0305395,Medium
2,1,575,357,-0.00356255,0.0305395,Medium
1,1,575,357,-0.0447254,0.0305395,Medium
2,1,575,357,0.0161721,0.00410781,Medium
1,1,575,357,-0.000163349,-0.0143185,Medium
1,1,575,357,-0.0319793,-0.0143185,Medium
1,1,575,357,0.0164487,0.00303551,Medium
2,0,575,357,0.0100319,0.00303551,Medium
1,1,575,357,0.0021071,0.0121915,Medium
1,1,575,357,-0.0516398,0.0121915,Medium
1,0,575,357,0.00160458,0.0121915,Medium
1,0,575,357,0.0231267,0.0121915,Medium
2,0,575,357,-0.0473316,-0.04501,Medium
1,1,575,357,0.0357507,-0.04501,Medium
2,0,575,357,0.0101211,-0.04501,Medium
2,0,575,357,-0.00633876,-0.04501,Medium
1,1,575,357,0.15687,-0.04501,Medium
1,0,575,357,-0.0453818,-0.04501,Medium
1,1,575,357,-0.00778307,0.044664,Medium
1,1,575,357,-0.00987498,0.044664,Medium
1,1,575,357,0.00748992,-0.00223706,Medium
1,1,575,357,0.00679361,-0.00223706,Medium
1,1,575,357,0.0188523,-0.0465336,Medium
1,1,575,357,0.0209299,-0.0177367,Medium
1,1,575,357,-0.0176457,-0.0177367,Medium
2,1,575,357,-0.0117754,-0.0177367,Medium
2,1,575,357,-0.0336432,-0.0177367,Medium
2,0,575,357,-0.000116839,-0.0203103,Medium
1,1,575,357,-0.0346728,-0.0203103,Medium
2,0,575,357,0.00831094,-0.0203103,Medium
1,1,575,357,-0.00707852,-0.0219129,Medium
1,1,575,357,0.034071,-0.0219129,Medium
1,1,575,357,-0.0248524,-0.0294898,Medium
1,1,575,357,0.00428412,-0.0294898,Medium
1,1,575,357,0.0301612,-0.0294898,Medium
1,1,575,357,0.024871,-0.0294898,Medium
2,0,575,357,-0.0222664,-0.0294898,Medium
2,1,575,357,-0.0124937,0.00265591,Medium
2,1,575,357,-0.0198075,0.00265591,Medium
1,0,575,357,-0.0171013,-0.0369377,Medium
1,1,575,357,0.0107428,-0.0369377,Medium
2,0,575,357,-0.0357368,0.0035052,Medium
2,1,575,357,0.00774117,0.0035052,Medium
2,1,575,357,0.0168143,-0.0204721,Medium
2,0,575,357,-0.055755,-0.0204721,Medium
1,1,575,357,-0.0175539,0.00906772,Medium
2,1,575,357,0.0216881,0.00906772,Medium
1,1,575,357,-0.00482683,0.00906772,Medium
1,0,575,357,-0.000427309,-0.0184544,Medium
1,1,575,357,-0.0309844,-0.0184544,Medium
2,1,575,357,0.0157157,0.00447446,Medium
1,0,575,357,0.00459403,0.00447446,Medium
2,0,575,357,0.00227583,0.00447446,Medium
1,0,575,357,-0.0128526,-0.0232324,Medium
1,1,575,357,0.0417011,-0.0232324,Medium
1,1,575,357,-0.0477441,-0.0213953,Medium
1,1,575,357,-0.00392794,-0.0354907,Medium
2,0,575,357,-0.0381304,-0.0336857,Medium
1,1,575,357,-0.0277784,-0.0336857,Medium
2,1,575,357,-0.0150332,0.00483539,Medium
2,1,575,357,0.027561,-0.00605648,Medium
1,1,575,357,-0.0138914,-0.00605648,Medium
1,1,575,357,-0.047189,-0.00605648,Medium
1,1,575,357,0.0140487,-0.00605648,Medium
1,1,575,357,0.0142161,-0.0621841,Medium
1,0,575,357,0.0045064,-0.0621841,Medium
1,0,575,357,0.0322101,-0.0621841,Medium
1,0,575,357,-0.010753,0.0232259,Medium
1,1,575,357,0.000165758,0.0232259,Medium
1,1,575,357,0.0481252,0.0285353,Medium
